証券コード,企業名,17業種区分,年度,提出日,docID,EDINETコード,決算期間,売上高,営業利益,当期純利益,総資産,自己資本,流動資産,流動負債,固定資産,負債総額,営業CF,投資CF,財務CF,営業利益率,ROE,ROA,自己資本比率,流動比率,フリーCF,営業CFマージン,売上高成長率,営業利益成長率,当期純利益成長率,売上高(億円),営業利益(億円),当期純利益(億円),総資産(億円),自己資本(億円),流動資産(億円),流動負債(億円),固定資産(億円),負債総額(億円),営業CF(億円),投資CF(億円),財務CF(億円),フリーCF(億円)
4031,片倉コープアグリ,素材・化学,2023,2023-06-27,S100R4YN,E00789,有価証券報告書－第108期(2022/04/01－2023/03/31),51031000000.0,3557000000.0,2172000000.0,49393000000.0,24832000000.0,31714000000.0,21315000000.0,17679000000.0,24561000000.0,-1209000000.0,-1242000000.0,2354000000.0,6.97,8.75,4.4,50.27,148.79,-2451000000.0,-2.37,30.98,216.74,112.52,510.31,35.57,21.72,493.93,248.32,317.14,213.15,176.79,245.61,-12.09,-12.42,23.54,-24.51
4031,片倉コープアグリ,素材・化学,2024,2024-06-25,S100TQWJ,E00789,有価証券報告書－第109期(2023/04/01－2024/03/31),41233000000.0,-852000000.0,-630000000.0,48646000000.0,23553000000.0,30119000000.0,20599000000.0,18527000000.0,25093000000.0,1516000000.0,-2206000000.0,1122000000.0,-2.07,-2.67,-1.3,48.42,146.22,-690000000.0,3.68,-19.2,-123.95,-129.01,412.33,-8.52,-6.3,486.46,235.53,301.19,205.99,185.27,250.93,15.16,-22.06,11.22,-6.9
4041,日本曹達,素材・化学,2022,2022-06-29,S100OJV9,E00766,有価証券報告書－第153期(令和3年4月1日－令和4年3月31日),152536000000.0,11930000000.0,12683000000.0,245585000000.0,158298000000.0,109011000000.0,57284000000.0,136574000000.0,87287000000.0,14545000000.0,-11620000000.0,-4802000000.0,7.82,8.01,5.16,64.46,190.3,2925000000.0,9.54,0.0,0.0,0.0,1525.36,119.3,126.83,2455.85,1582.98,1090.11,572.84,1365.74,872.87,145.45,-116.2,-48.02,29.25
4041,日本曹達,素材・化学,2023,2023-06-29,S100R98H,E00766,有価証券報告書－第154期(2022/04/01－2023/03/31),172811000000.0,16893000000.0,16692000000.0,251350000000.0,170959000000.0,114735000000.0,50731000000.0,136614000000.0,80390000000.0,15590000000.0,-4863000000.0,-10441000000.0,9.78,9.76,6.64,68.02,226.16,10727000000.0,9.02,13.29,41.6,31.61,1728.11,168.93,166.92,2513.5,1709.59,1147.35,507.31,1366.14,803.9,155.9,-48.63,-104.41,107.27
4041,日本曹達,素材・化学,2024,2024-06-27,S100TU43,E00766,有価証券報告書－第155期(2023/04/01－2024/03/31),154429000000.0,13872000000.0,16612000000.0,290492000000.0,189474000000.0,134123000000.0,60228000000.0,156369000000.0,101018000000.0,5729000000.0,-9594000000.0,6694000000.0,8.98,8.77,5.72,65.23,222.69,-3865000000.0,3.71,-10.64,-17.88,-0.48,1544.29,138.72,166.12,2904.92,1894.74,1341.23,602.28,1563.69,1010.18,57.29,-95.94,66.94,-38.65
4042,東ソー,素材・化学,2022,2022-06-24,S100ODLJ,E00767,有価証券報告書－第123期(令和3年4月1日－令和4年3月31日),918580000000.0,144045000000.0,107938000000.0,1087667000000.0,759724000000.0,642278000000.0,269878000000.0,445389000000.0,327943000000.0,108615000000.0,-43525000000.0,-57852000000.0,15.68,14.21,9.92,69.85,237.99,65090000000.0,11.82,0.0,0.0,0.0,9185.8,1440.45,1079.38,10876.67,7597.24,6422.78,2698.78,4453.89,3279.43,1086.15,-435.25,-578.52,650.9
4042,東ソー,素材・化学,2023,2023-06-23,S100R1JA,E00767,有価証券報告書－第124期(2022/04/01－2023/03/31),1064376000000.0,74606000000.0,50335000000.0,1194251000000.0,794198000000.0,707625000000.0,336312000000.0,486625000000.0,400052000000.0,-16239000000.0,-78729000000.0,50171000000.0,7.01,6.34,4.21,66.5,210.41,-94968000000.0,-1.53,15.87,-48.21,-53.37,10643.76,746.06,503.35,11942.51,7941.98,7076.25,3363.12,4866.25,4000.52,-162.39,-787.29,501.71,-949.68
4042,東ソー,素材・化学,2024,2024-06-21,S100TO2P,E00767,有価証券報告書－第125期(2023/04/01－2024/03/31),1005640000000.0,79845000000.0,57324000000.0,1289949000000.0,858766000000.0,755154000000.0,358763000000.0,534795000000.0,431182000000.0,116974000000.0,-59943000000.0,-31221000000.0,7.94,6.68,4.44,66.57,210.49,57031000000.0,11.63,-5.52,7.02,13.88,10056.4,798.45,573.24,12899.49,8587.66,7551.54,3587.63,5347.95,4311.82,1169.74,-599.43,-312.21,570.31
4043,トクヤマ,素材・化学,2022,2022-06-27,S100OFBO,E00768,有価証券報告書－第158期(令和3年4月1日－令和4年3月31日),293830000000.0,24539000000.0,28000000000.0,433210000000.0,232917000000.0,223950000000.0,102337000000.0,209259000000.0,200292000000.0,25986000000.0,-33797000000.0,5118000000.0,8.35,12.02,6.46,53.77,218.84,-7811000000.0,8.84,0.0,0.0,0.0,2938.3,245.39,280.0,4332.1,2329.17,2239.5,1023.37,2092.59,2002.92,259.86,-337.97,51.18,-78.11
4043,トクヤマ,素材・化学,2023,2023-06-26,S100R1FN,E00768,有価証券報告書－第159期(2022/04/01－2023/03/31),351790000000.0,14336000000.0,9364000000.0,478342000000.0,241602000000.0,253689000000.0,88244000000.0,224653000000.0,236739000000.0,-11800000000.0,-33757000000.0,30151000000.0,4.08,3.88,1.96,50.51,287.49,-45557000000.0,-3.35,19.73,-41.58,-66.56,3517.9,143.36,93.64,4783.42,2416.02,2536.89,882.44,2246.53,2367.39,-118.0,-337.57,301.51,-455.57
4043,トクヤマ,素材・化学,2024,2024-06-26,S100TSZ6,E00768,有価証券報告書－第160期(2023/04/01－2024/03/31),341990000000.0,25637000000.0,17751000000.0,457360000000.0,259948000000.0,217776000000.0,103935000000.0,239583000000.0,197411000000.0,55828000000.0,-30405000000.0,-46508000000.0,7.5,6.83,3.88,56.84,209.53,25423000000.0,16.32,-2.79,78.83,89.57,3419.9,256.37,177.51,4573.6,2599.48,2177.76,1039.35,2395.83,1974.11,558.28,-304.05,-465.08,254.23
4044,セントラル硝子,素材・化学,2022,2022-06-29,S100OIYH,E00769,有価証券報告書－第108期(令和3年4月1日－令和4年3月31日),206184000000.0,7262000000.0,-39844000000.0,290696000000.0,130063000000.0,140903000000.0,113395000000.0,149792000000.0,160632000000.0,14872000000.0,-1839000000.0,-12744000000.0,3.52,-30.63,-13.71,44.74,124.26,13033000000.0,7.21,0.0,0.0,0.0,2061.84,72.62,-398.44,2906.96,1300.63,1409.03,1133.95,1497.92,1606.32,148.72,-18.39,-127.44,130.33
4044,セントラル硝子,素材・化学,2023,2023-06-29,S100R7HX,E00769,有価証券報告書－第109期(2022/04/01－2023/03/31),169309000000.0,16757000000.0,42494000000.0,221090000000.0,107861000000.0,115101000000.0,61073000000.0,105989000000.0,113228000000.0,16599000000.0,19958000000.0,-47039000000.0,9.9,39.4,19.22,48.79,188.46,36557000000.0,9.8,-17.88,130.75,-206.65,1693.09,167.57,424.94,2210.9,1078.61,1151.01,610.73,1059.89,1132.28,165.99,199.58,-470.39,365.57
4044,セントラル硝子,素材・化学,2024,2024-06-27,S100TSVP,E00769,有価証券報告書－第110期(2023/04/01－2024/03/31),160339000000.0,14526000000.0,12478000000.0,214404000000.0,120050000000.0,115795000000.0,45004000000.0,98609000000.0,94353000000.0,22236000000.0,-3338000000.0,-15971000000.0,9.06,10.39,5.82,55.99,257.3,18898000000.0,13.87,-5.3,-13.31,-70.64,1603.39,145.26,124.78,2144.04,1200.5,1157.95,450.04,986.09,943.53,222.36,-33.38,-159.71,188.98
4045,東亞合成,素材・化学,2022,2022-03-30,S100NRU2,E00770,有価証券報告書－第109期(令和3年1月1日－令和3年12月31日),156313000000.0,17676000000.0,13771000000.0,258955000000.0,206612000000.0,145168000000.0,36737000000.0,113787000000.0,52343000000.0,21219000000.0,-10239000000.0,-8644000000.0,11.31,6.67,5.32,79.79,395.15,10980000000.0,13.57,0.0,0.0,0.0,1563.13,176.76,137.71,2589.55,2066.12,1451.68,367.37,1137.87,523.43,212.19,-102.39,-86.44,109.8
4045,東亞合成,素材・化学,2023,2023-03-30,S100QGEV,E00770,有価証券報告書－第110期(2022/01/01－2022/12/31),160825000000.0,14382000000.0,12494000000.0,265135000000.0,210807000000.0,138985000000.0,37792000000.0,126150000000.0,54328000000.0,10988000000.0,-3579000000.0,-9464000000.0,8.94,5.93,4.71,79.51,367.76,7409000000.0,6.83,2.89,-18.64,-9.27,1608.25,143.82,124.94,2651.35,2108.07,1389.85,377.92,1261.5,543.28,109.88,-35.79,-94.64,74.09
4045,東亞合成,素材・化学,2024,2024-03-28,S100T5RS,E00770,有価証券報告書－第111期(2023/01/01－2023/12/31),159371000000.0,12499000000.0,12179000000.0,272285000000.0,212518000000.0,134860000000.0,41480000000.0,137425000000.0,59767000000.0,21638000000.0,-3528000000.0,-15524000000.0,7.84,5.73,4.47,78.05,325.12,18110000000.0,13.58,-0.9,-13.09,-2.52,1593.71,124.99,121.79,2722.85,2125.18,1348.6,414.8,1374.25,597.67,216.38,-35.28,-155.24,181.1
4046,大阪ソーダ,素材・化学,2022,2022-06-30,S100OKCQ,E00771,有価証券報告書－第167期(令和3年4月1日－令和4年3月31日),88084000000.0,12401000000.0,9442000000.0,129159000000.0,83896000000.0,82142000000.0,39850000000.0,47016000000.0,45263000000.0,13378000000.0,-6961000000.0,-1646000000.0,14.08,11.25,7.31,64.96,206.13,6417000000.0,15.19,0.0,0.0,0.0,880.84,124.01,94.42,1291.59,838.96,821.42,398.5,470.16,452.63,133.78,-69.61,-16.46,64.17
4046,大阪ソーダ,素材・化学,2023,2023-06-30,S100RB1P,E00771,有価証券報告書－第168期(2022/04/01－2023/03/31),104208000000.0,15557000000.0,10570000000.0,138029000000.0,99543000000.0,89640000000.0,32310000000.0,48389000000.0,38485000000.0,9354000000.0,-5380000000.0,-4596000000.0,14.93,10.62,7.66,72.12,277.44,3974000000.0,8.98,18.31,25.45,11.95,1042.08,155.57,105.7,1380.29,995.43,896.4,323.1,483.89,384.85,93.54,-53.8,-45.96,39.74
4046,大阪ソーダ,素材・化学,2024,2024-06-28,S100TWSX,E00771,有価証券報告書－第169期(2023/04/01－2024/03/31),94557000000.0,10492000000.0,7650000000.0,150541000000.0,109765000000.0,92444000000.0,32860000000.0,58096000000.0,40776000000.0,8597000000.0,-4263000000.0,-3199000000.0,11.1,6.97,5.08,72.91,281.33,4334000000.0,9.09,-9.26,-32.56,-27.63,945.57,104.92,76.5,1505.41,1097.65,924.44,328.6,580.96,407.76,85.97,-42.63,-31.99,43.34
4047,関東電化工業,素材・化学,2022,2022-06-29,S100OI20,E00772,有価証券報告書－第115期(令和3年4月1日－令和4年3月31日),62286000000.0,11164000000.0,7762000000.0,109902000000.0,59908000000.0,61705000000.0,27265000000.0,48196000000.0,49993000000.0,11176000000.0,-11120000000.0,2416000000.0,17.92,12.96,7.06,54.51,226.32,56000000.0,17.94,0.0,0.0,0.0,622.86,111.64,77.62,1099.02,599.08,617.05,272.65,481.96,499.93,111.76,-111.2,24.16,0.56
4047,関東電化工業,素材・化学,2023,2023-06-29,S100R63C,E00772,有価証券報告書－第116期(2022/04/01－2023/03/31),78675000000.0,12947000000.0,9382000000.0,130762000000.0,68774000000.0,72919000000.0,33680000000.0,57842000000.0,61988000000.0,7291000000.0,-16627000000.0,4424000000.0,16.46,13.64,7.17,52.59,216.51,-9336000000.0,9.27,26.31,15.97,20.87,786.75,129.47,93.82,1307.62,687.74,729.19,336.8,578.42,619.88,72.91,-166.27,44.24,-93.36
4047,関東電化工業,素材・化学,2024,2024-06-27,S100TSWT,E00772,有価証券報告書－第117期(2023/04/01－2024/03/31),64768000000.0,-1968000000.0,-4610000000.0,125302000000.0,65578000000.0,63268000000.0,30891000000.0,62034000000.0,59724000000.0,11208000000.0,-10554000000.0,1780000000.0,-3.04,-7.03,-3.68,52.34,204.81,654000000.0,17.3,-17.68,-115.2,-149.14,647.68,-19.68,-46.1,1253.02,655.78,632.68,308.91,620.34,597.24,112.08,-105.54,17.8,6.54
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報通信・サービスその他,2022,2022-03-31,S100NT2U,E35827,有価証券報告書－第9期(令和3年1月1日－令和3年12月31日),8030849000.0,1411268000.0,1301554000.0,8395499000.0,6586008000.0,7108200000.0,1516482000.0,1287298000.0,1809490000.0,1187904000.0,-1387543000.0,-180728000.0,17.57,19.76,15.5,78.45,468.73,-199639000.0,14.79,0.0,0.0,0.0,80.31,14.11,13.02,83.95,65.86,71.08,15.16,12.87,18.09,11.88,-13.88,-1.81,-2.0
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報通信・サービスその他,2023,2023-03-31,S100QISV,E35827,有価証券報告書－第10期(2022/01/01－2022/12/31),10745068000.0,902057000.0,823977000.0,9675012000.0,7736830000.0,7919401000.0,1605792000.0,1755611000.0,1938182000.0,807276000.0,-1287890000.0,-62438000.0,8.4,10.65,8.52,79.97,493.18,-480614000.0,7.51,33.8,-36.08,-36.69,107.45,9.02,8.24,96.75,77.37,79.19,16.06,17.56,19.38,8.07,-12.88,-0.62,-4.81
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報通信・サービスその他,2024,2024-03-29,S100T6K2,E35827,有価証券報告書－第11期(2023/01/01－2023/12/31),12516000000.0,1775000000.0,1569000000.0,11859000000.0,9499000000.0,10047000000.0,2035000000.0,1811000000.0,2359000000.0,1883000000.0,-326000000.0,-224000000.0,14.18,16.52,13.23,80.1,493.71,1557000000.0,15.04,16.48,96.77,90.42,125.16,17.75,15.69,118.59,94.99,100.47,20.35,18.11,23.59,18.83,-3.26,-2.24,15.57
4056,ニューラルグループ,情報通信・サービスその他,2022,2022-03-31,S100NT0J,E35841,有価証券報告書－第4期(令和3年1月1日－令和3年12月31日),1010186000.0,20181000.0,11267000.0,2419800000.0,1322734000.0,1758671000.0,989086000.0,661128000.0,1097066000.0,-788000.0,-494585000.0,496553000.0,2.0,0.85,0.47,54.66,177.81,-495373000.0,-0.08,0.0,0.0,0.0,10.1,0.2,0.11,24.2,13.23,17.59,9.89,6.61,10.97,-0.01,-4.95,4.97,-4.95
4056,ニューラルグループ,情報通信・サービスその他,2023,2023-03-31,S100QIYF,E35841,有価証券報告書－第5期(2022/01/01－2022/12/31),2878743000.0,-251419000.0,-879999000.0,3863902000.0,461626000.0,2091035000.0,1618092000.0,1772866000.0,3402275000.0,-318242000.0,-262957000.0,162824000.0,-8.73,-190.63,-22.77,11.95,129.23,-581199000.0,-11.05,184.97,-1345.82,-7910.41,28.79,-2.51,-8.8,38.64,4.62,20.91,16.18,17.73,34.02,-3.18,-2.63,1.63,-5.81
4056,ニューラルグループ,情報通信・サービスその他,2024,2024-03-29,S100T6VE,E35841,有価証券報告書－第6期(2023/01/01－2023/12/31),3178169000.0,-658761000.0,-650123000.0,3291133000.0,467908000.0,1628562000.0,1634118000.0,1662570000.0,2823224000.0,-386992000.0,-55734000.0,237692000.0,-20.73,-138.94,-19.75,14.22,99.66,-442726000.0,-12.18,10.4,162.02,-26.12,31.78,-6.59,-6.5,32.91,4.68,16.29,16.34,16.63,28.23,-3.87,-0.56,2.38,-4.43
4058,トヨクモ,情報通信・サービスその他,2022,2022-03-25,S100NPJJ,E35911,有価証券報告書－第12期(令和3年1月1日－令和3年12月31日),1576514000.0,418518000.0,286805000.0,2205167000.0,1458252000.0,2000901000.0,746914000.0,204266000.0,746914000.0,443366000.0,-162461000.0,469000.0,26.55,19.67,13.01,66.13,267.89,280905000.0,28.12,0.0,0.0,0.0,15.77,4.19,2.87,22.05,14.58,20.01,7.47,2.04,7.47,4.43,-1.62,0.0,2.81
4058,トヨクモ,情報通信・サービスその他,2023,2023-03-27,S100QFKX,E35911,有価証券報告書－第13期(2022/01/01－2022/12/31),1937067000.0,639331000.0,427037000.0,2610296000.0,1634940000.0,2417715000.0,975355000.0,192580000.0,975355000.0,650139000.0,-4662000.0,-250819000.0,33.01,26.12,16.36,62.63,247.88,645477000.0,33.56,22.87,52.76,48.89,19.37,6.39,4.27,26.1,16.35,24.18,9.75,1.93,9.75,6.5,-0.05,-2.51,6.45
4058,トヨクモ,情報通信・サービスその他,2024,2024-03-27,S100T3X0,E35911,有価証券報告書－第14期(2023/01/01－2023/12/31),2434152000.0,875040000.0,631448000.0,3345972000.0,2240942000.0,3078613000.0,1105030000.0,267359000.0,1105030000.0,770906000.0,-87410000.0,-40892000.0,35.95,28.18,18.87,66.97,278.6,683496000.0,31.67,25.66,36.87,47.87,24.34,8.75,6.31,33.46,22.41,30.79,11.05,2.67,11.05,7.71,-0.87,-0.41,6.83
4061,デンカ,素材・化学,2022,2022-06-22,S100OC2H,E00774,有価証券報告書－第163期(令和3年4月1日－令和4年3月31日),384849000000.0,40123000000.0,26012000000.0,557646000000.0,292094000000.0,218164000000.0,166679000000.0,339482000000.0,265552000000.0,42630000000.0,-36839000000.0,-12341000000.0,10.43,8.91,4.66,52.38,130.89,5791000000.0,11.08,0.0,0.0,0.0,3848.49,401.23,260.12,5576.46,2920.94,2181.64,1666.79,3394.82,2655.52,426.3,-368.39,-123.41,57.91
4061,デンカ,素材・化学,2023,2023-06-22,S100R0XG,E00774,有価証券報告書－第164期(2022/04/01－2023/03/31),407559000000.0,32324000000.0,12768000000.0,592158000000.0,300351000000.0,251793000000.0,164457000000.0,340365000000.0,291807000000.0,8946000000.0,-28268000000.0,18361000000.0,7.93,4.25,2.16,50.72,153.11,-19322000000.0,2.2,5.9,-19.44,-50.91,4075.59,323.24,127.68,5921.58,3003.51,2517.93,1644.57,3403.65,2918.07,89.46,-282.68,183.61,-193.22
4061,デンカ,素材・化学,2024,2024-06-20,S100TO95,E00774,有価証券報告書－第165期(2023/04/01－2024/03/31),389263000000.0,13376000000.0,11947000000.0,616244000000.0,316915000000.0,265447000000.0,171557000000.0,350796000000.0,299329000000.0,36260000000.0,-22572000000.0,712000000.0,3.44,3.77,1.94,51.43,154.73,13688000000.0,9.32,-4.49,-58.62,-6.43,3892.63,133.76,119.47,6162.44,3169.15,2654.47,1715.57,3507.96,2993.29,362.6,-225.72,7.12,136.88
4062,イビデン,電機・精密,2022,2022-06-17,S100O9DE,E00775,有価証券報告書－第169期(令和3年4月1日－令和4年3月31日),401138000000.0,70821000000.0,41232000000.0,664332000000.0,370728000000.0,363270000000.0,156160000000.0,301062000000.0,293603000000.0,108372000000.0,-67722000000.0,13935000000.0,17.66,11.12,6.21,55.8,232.63,40650000000.0,27.02,0.0,0.0,0.0,4011.38,708.21,412.32,6643.32,3707.28,3632.7,1561.6,3010.62,2936.03,1083.72,-677.22,139.35,406.5
4062,イビデン,電機・精密,2023,2023-06-15,S100QXXT,E00775,有価証券報告書－第170期(2022/04/01－2023/03/31),417549000000.0,72362000000.0,52187000000.0,857508000000.0,425606000000.0,476825000000.0,223321000000.0,380682000000.0,431902000000.0,125748000000.0,-104019000000.0,92585000000.0,17.33,12.26,6.09,49.63,213.52,21729000000.0,30.12,4.09,2.18,26.57,4175.49,723.62,521.87,8575.08,4256.06,4768.25,2233.21,3806.82,4319.02,1257.48,-1040.19,925.85,217.29
4062,イビデン,電機・精密,2024,2024-06-13,S100TLL3,E00775,有価証券報告書－第171期(2023/04/01－2024/03/31),370511000000.0,47568000000.0,31490000000.0,1129991000000.0,501796000000.0,600810000000.0,358362000000.0,529180000000.0,628194000000.0,145231000000.0,-77274000000.0,67526000000.0,12.84,6.28,2.79,44.41,167.65,67957000000.0,39.2,-11.27,-34.26,-39.66,3705.11,475.68,314.9,11299.91,5017.96,6008.1,3583.62,5291.8,6281.94,1452.31,-772.74,675.26,679.57
4063,信越化学工業,素材・化学,2022,2022-06-30,S100OLVL,E00776,有価証券報告書－第145期(令和3年4月1日－令和4年3月31日),2074428000000.0,676322000000.0,500117000000.0,4053412000000.0,3429208000000.0,2437975000000.0,477759000000.0,1615436000000.0,624204000000.0,553528000000.0,-253723000000.0,-122504000000.0,32.6,14.58,12.34,84.6,510.29,299805000000.0,26.68,0.0,0.0,0.0,20744.28,6763.22,5001.17,40534.12,34292.08,24379.75,4777.59,16154.36,6242.04,5535.28,-2537.23,-1225.04,2998.05
4063,信越化学工業,素材・化学,2023,2023-06-30,S100R9Y6,E00776,有価証券報告書－第146期(2022/04/01－2023/03/31),2808824000000.0,998202000000.0,708238000000.0,4730394000000.0,4026209000000.0,2863524000000.0,507810000000.0,1866870000000.0,704185000000.0,788013000000.0,-186488000000.0,-423559000000.0,35.54,17.59,14.97,85.11,563.9,601525000000.0,28.05,35.4,47.59,41.61,28088.24,9982.02,7082.38,47303.94,40262.09,28635.24,5078.1,18668.7,7041.85,7880.13,-1864.88,-4235.59,6015.25
4063,信越化学工業,素材・化学,2024,2024-06-20,S100TO0V,E00776,有価証券報告書－第147期(2023/04/01－2024/03/31),2414937000000.0,701038000000.0,520140000000.0,5147974000000.0,4424073000000.0,3036509000000.0,520395000000.0,2111465000000.0,723901000000.0,755183000000.0,-1099208000000.0,-369466000000.0,29.03,11.76,10.1,85.94,583.5,-344025000000.0,31.27,-14.02,-29.77,-26.56,24149.37,7010.38,5201.4,51479.74,44240.73,30365.09,5203.95,21114.65,7239.01,7551.83,-10992.08,-3694.66,-3440.25
4064,日本カーバイド工業,素材・化学,2022,2022-06-29,S100OJV4,E00777,有価証券報告書－第123期(令和3年4月1日－令和4年3月31日),47003000000.0,3192000000.0,1930000000.0,64546000000.0,32049000000.0,36588000000.0,18591000000.0,27957000000.0,32496000000.0,4297000000.0,-2360000000.0,-4210000000.0,6.79,6.02,2.99,49.65,196.8,1937000000.0,9.14,0.0,0.0,0.0,470.03,31.92,19.3,645.46,320.49,365.88,185.91,279.57,324.96,42.97,-23.6,-42.1,19.37
4064,日本カーバイド工業,素材・化学,2023,2023-06-29,S100R7QY,E00777,有価証券報告書－第124期(2022/04/01－2023/03/31),44008000000.0,1261000000.0,332000000.0,61838000000.0,33086000000.0,33645000000.0,16869000000.0,28192000000.0,28751000000.0,3606000000.0,-2147000000.0,-3215000000.0,2.87,1.0,0.54,53.5,199.45,1459000000.0,8.19,-6.37,-60.49,-82.8,440.08,12.61,3.32,618.38,330.86,336.45,168.69,281.92,287.51,36.06,-21.47,-32.15,14.59
4064,日本カーバイド工業,素材・化学,2024,2024-06-27,S100TVJL,E00777,有価証券報告書－第125期(2023/04/01－2024/03/31),43231000000.0,849000000.0,999000000.0,61020000000.0,34623000000.0,35721000000.0,14681000000.0,25299000000.0,26396000000.0,5373000000.0,-2437000000.0,-1264000000.0,1.96,2.89,1.64,56.74,243.31,2936000000.0,12.43,-1.77,-32.67,200.9,432.31,8.49,9.99,610.2,346.23,357.21,146.81,252.99,263.96,53.73,-24.37,-12.64,29.36
4069,ＢｌｕｅＭｅｍｅ,情報通信・サービスその他,2022,2022-06-29,S100OJVL,E36653,有価証券報告書－第16期(令和3年4月1日－令和4年3月31日),1929747000.0,363925000.0,253222000.0,2956635000.0,2354823000.0,2754867000.0,564319000.0,201767000.0,601812000.0,338364000.0,-9579000.0,1381935000.0,18.86,10.75,8.56,79.65,488.18,328785000.0,17.53,0.0,0.0,0.0,19.3,3.64,2.53,29.57,23.55,27.55,5.64,2.02,6.02,3.38,-0.1,13.82,3.29
